Customer ID,Recency,Frequency,Monetary,Segment,Churn_Probability
13527.0,32,3,1349.16,Regular,0.2509824525557578
13530.0,72,1,402.97999999999996,Regular,0.6671967658899062
13531.0,34,2,607.3100000000001,Regular,0.4638103600752116
13538.0,94,2,803.54,At Risk/Lost,0.4540366173537386
13539.0,20,2,346.09000000000003,Regular,0.4768630766257481
13540.0,94,2,369.25,At Risk/Lost,0.47570426992149206
13541.0,8,1,310.35,Regular,0.6713096304529583
13542.0,11,9,2051.75,Regular,0.002395735171713934
13543.0,72,2,1439.6100000000001,Regular,0.4226354707988079
13544.0,83,1,194.32,At Risk/Lost,0.6764246029218204
13551.0,104,1,152.39999999999998,At Risk/Lost,0.6782623283989314
13552.0,48,3,1346.06,Regular,0.2510993688706585
13553.0,113,1,517.8,At Risk/Lost,0.6620631165033162
13555.0,31,5,1623.35,Regular,0.06022814392672376
13557.0,63,6,1525.38,Regular,0.028542466224863824
13561.0,11,5,796.23,Regular,0.07033303645079883
13562.0,112,3,1600.0,At Risk/Lost,0.24164249796652357
13564.0,11,14,5499.65,Regular,2.2074213831511114e-05
13566.0,78,1,291.12,At Risk/Lost,0.6721602053243702
13571.0,18,5,935.23,Regular,0.06853162607813112
13573.0,75,1,81.85,At Risk/Lost,0.6813427205834701
13576.0,13,6,2736.8,Regular,0.022523739971347295
13577.0,36,4,624.48,Regular,0.1483534083346223
13579.0,97,1,383.55,At Risk/Lost,0.668061617584853
13582.0,56,1,77.5,Regular,0.6815321383938757
13583.0,117,1,664.001,At Risk/Lost,0.6554708628832969
13584.0,114,1,1.3,At Risk/Lost,0.6848404464869482
13585.0,16,2,366.17,Regular,0.47585836239453416
13587.0,102,1,568.3,At Risk/Lost,0.6597930058064639
13589.0,18,2,428.55,Regular,0.4727384260476424
13590.0,44,4,1388.78,Regular,0.1300082513775664
13591.0,22,3,653.8100000000001,Regular,0.2781014525484089
13593.0,49,4,1288.33,Regular,0.1323043040896242
13595.0,18,2,745.03,Regular,0.45694749990624
13598.0,18,3,391.38,Regular,0.2887921274241458
13599.0,77,4,2472.7200000000003,Regular,0.10732948852167704
13600.0,72,1,298.9,Regular,0.6718162187389596
13604.0,97,1,717.62,At Risk/Lost,0.6530379222255903
13605.0,9,1,169.89,Regular,0.6774962530246433
13609.0,31,1,167.35,Regular,0.6776075662916696
13610.0,7,4,722.93,Regular,0.1458756211672377
13611.0,48,3,781.87,Regular,0.272973883247872
13612.0,71,1,818.29,Regular,0.6484484714390113
13613.0,64,2,627.5,Regular,0.4628033315460271
13615.0,3,3,1739.97,Regular,0.23653479241580372
13616.0,7,2,288.1,Regular,0.47976566207206334
13619.0,112,1,102.74,At Risk/Lost,0.6804322451294805
13622.0,135,1,658.95,At Risk/Lost,0.655699632901714
13623.0,126,2,1050.04,At Risk/Lost,0.4418099530947892
13625.0,35,1,301.26,Regular,0.6717118367056816
13627.0,78,1,304.4,At Risk/Lost,0.6715729292151884
13628.0,114,1,310.14,At Risk/Lost,0.6713189251845086
13629.0,9,3,1980.0,Regular,0.22795052356253848
13632.0,14,2,881.99,Regular,0.45013867680327374
13634.0,12,5,1804.91,Regular,0.0581995035598983
13635.0,163,2,797.15,At Risk/Lost,0.4543543717839003
13640.0,49,1,405.0,Regular,0.6671067885622731
13641.0,79,5,1016.47,Regular,0.0674986567487714
13643.0,22,3,551.5500000000001,Regular,0.28223822877339466
13647.0,4,2,832.2,Regular,0.45261191062384154
13648.0,34,3,952.4,Regular,0.26623820874972454
13650.0,8,2,1093.81,Regular,0.4396458380181853
13652.0,90,1,393.96000000000004,At Risk/Lost,0.6675983970156206
13654.0,84,2,258.68,At Risk/Lost,0.48123876223985446
13655.0,28,2,580.58,Regular,0.465144040860112
13656.0,34,1,325.15,Regular,0.6706542356190934
13658.0,111,1,982.26,At Risk/Lost,0.6409144642779799
13659.0,6,6,2508.4900000000002,Regular,0.02355437986581153
13661.0,41,1,325.24,Regular,0.670650248075584
13662.0,97,2,300.47,At Risk/Lost,0.47914638260429215
13663.0,85,1,545.45,At Risk/Lost,0.6608210913622518
13666.0,174,1,19.5,At Risk/Lost,0.6840519590458122
13668.0,48,6,2160.93,Regular,0.025212245133271746
13672.0,169,1,233.53000000000003,At Risk/Lost,0.6747007374512862
13676.0,57,1,128.3,Regular,0.6793163573606338
13679.0,37,2,179.55,Regular,0.4852024583079038
13680.0,84,6,5643.63,Regular,0.012698554263784776
13684.0,1,2,396.92,Regular,0.4743201501020166
13688.0,73,1,375.5,Regular,0.6684196008880591
13693.0,32,6,1160.07,Regular,0.03064602919365312
13694.0,13,68,95532.16,VIP/Whale,5.616854575635989e-32
13695.0,16,1,266.6,Regular,0.6732431276303329
13696.0,30,2,1386.2,Regular,0.4252518784477282
13698.0,35,2,465.53000000000003,Regular,0.4708898600493746
13700.0,106,2,81.55,At Risk/Lost,0.4901138969877262
13705.0,62,1,250.45,Regular,0.6739553833897006
13706.0,65,1,300.38,Regular,0.6717507608044767
13709.0,57,2,487.89000000000004,Regular,0.4697725064623779
13710.0,51,1,228.0,Regular,0.6749441517184771
13711.0,17,6,1360.1200000000001,Regular,0.02947613864177715
13712.0,49,1,537.58,Regular,0.6611748344520808
13713.0,21,1,250.48000000000002,Regular,0.6739540610570454
13715.0,28,2,1031.79,Regular,0.44271294389202753
13719.0,9,1,401.63,Regular,0.6672568924567155
13722.0,84,1,664.54,At Risk/Lost,0.6554464462238614
13723.0,49,1,320.23,Regular,0.6708721839348789
13724.0,75,1,213.01,At Risk/Lost,0.6756034919390719
13727.0,50,6,746.57,Regular,0.03320832381133145
13728.0,35,4,707.14,Regular,0.1462707000583145
13729.0,122,1,357.88,At Risk/Lost,0.669202482097401
13733.0,173,1,149.10000000000002,At Risk/Lost,0.6784067636245352
13734.0,41,1,279.6,Regular,0.6726692136014334
13735.0,13,5,3126.38,Regular,0.04526104380819387
13736.0,172,1,720.79,At Risk/Lost,0.6528938325854517
13740.0,15,2,622.59,Regular,0.4630482029030868
13748.0,176,1,173.1,At Risk/Lost,0.6773555487955792
13750.0,21,2,620.76,Regular,0.4631394731682369
13753.0,36,3,1353.31,Regular,0.25082599222716234
13756.0,14,4,876.39,Regular,0.14208188291665513
13757.0,113,1,195.55,At Risk/Lost,0.676370598448471
13758.0,28,5,3682.17,Regular,0.04068041200429648
13760.0,32,1,298.32,Regular,0.6718418693516842
13761.0,13,2,589.4,Regular,0.4647039150633695
13762.0,31,4,2165.76,Regular,0.11337303264031257
13764.0,7,3,1431.5,Regular,0.24789027336242478
13765.0,91,1,352.821,At Risk/Lost,0.6694270877576254
13767.0,14,12,6173.58,Regular,9.541833178570293e-05
13768.0,165,2,875.97,At Risk/Lost,0.4504375816273427
13769.0,34,4,984.0500000000001,Regular,0.13946978742168004
13770.0,84,2,264.33000000000004,At Risk/Lost,0.48095583281341886
13771.0,91,1,869.5600000000001,At Risk/Lost,0.6461004702280227
13772.0,21,2,832.08,Regular,0.4526178742978586
13773.0,98,1,91.4,At Risk/Lost,0.680926662052929
13775.0,29,1,1049.66,Regular,0.6377970805342319
13777.0,32,12,9666.26,Regular,4.735723433731974e-05
13778.0,3,1,352.71,Regular,0.6694320149863064
13781.0,30,2,650.99,Regular,0.4616320893145136
13782.0,11,4,582.34,Regular,0.14942456389032768
13783.0,8,3,1335.24,Regular,0.251507728137534
13786.0,27,4,2253.2400000000002,Regular,0.11162107839623314
13787.0,94,2,401.43,At Risk/Lost,0.47409458590796694
13793.0,85,1,96.0,At Risk/Lost,0.6807261539175924
13795.0,76,1,222.5,At Risk/Lost,0.6751861517862097
13797.0,7,2,666.87,Regular,0.4608405307622189
13798.0,10,25,16309.01,Champions,3.824264253044529e-10
13799.0,12,3,911.07,Regular,0.26786092166826037
13800.0,175,1,478.7,At Risk/Lost,0.6638156595120045
13802.0,17,7,5825.97,Regular,0.005543214983968996
13803.0,57,1,433.53000000000003,Regular,0.6658346710131289
13807.0,12,2,309.6,Regular,0.4786893482967598
13813.0,41,3,926.74,Regular,0.26724494304321184
13815.0,104,1,738.86,At Risk/Lost,0.6520719417176248
13819.0,107,3,1502.0,At Risk/Lost,0.2452631055379658
13820.0,85,2,394.42,At Risk/Lost,0.4744451902072377
13821.0,132,3,692.2,At Risk/Lost,0.27655810138999337
13823.0,77,3,1230.74,Regular,0.25547432323528285
13824.0,28,2,487.56,Regular,0.46978899474720315
13825.0,60,2,255.59,Regular,0.4813935021954422
13830.0,20,1,156.85000000000002,Regular,0.6780675057080192
13831.0,8,9,2832.27,Regular,0.0020492468545315104
13834.0,15,2,324.19,Regular,0.4779590688257789
13835.0,64,2,183.95,Regular,0.48498200467178565
13838.0,18,1,240.44,Regular,0.674396447051019
13842.0,23,4,520.44,Regular,0.1510095494039549
13847.0,158,1,310.72,At Risk/Lost,0.6712932536947881
13848.0,67,2,800.0,Regular,0.45421264571546055
13849.0,63,1,509.65,Regular,0.662428785622589
13851.0,118,1,199.29999999999998,At Risk/Lost,0.6762059216586522
13852.0,49,1,187.35000000000002,Regular,0.6767305394386481
13854.0,14,7,1785.47,Regular,0.012380984886733405
13855.0,35,3,1203.1000000000001,Regular,0.2565303231447025
13856.0,3,4,369.09000000000003,Regular,0.15494317231376317
13857.0,9,1,214.75,Regular,0.6755269931162496
13863.0,32,1,304.52000000000004,Regular,0.6715676200528954
13869.0,64,2,1755.04,Regular,0.4072763971231332
13870.0,20,2,1285.4,Regular,0.43020110376477233
13871.0,60,2,853.0,Regular,0.4515784141453921
13872.0,64,2,616.43,Regular,0.4633554394131421
13873.0,13,2,262.7,Regular,0.4810374554555709
13874.0,37,3,633.03,Regular,0.27893905328745056
13875.0,63,4,1255.77,Regular,0.13305589118234357
13877.0,128,1,154.83,At Risk/Lost,0.6781559497556469
13878.0,14,2,1031.93,Regular,0.44270601539003807
13879.0,84,1,395.5,At Risk/Lost,0.6675298430739832
13881.0,16,6,8439.960000000001,Regular,0.0072865989504254085
13883.0,1,6,1661.44,Regular,0.027795368357554584
13888.0,14,2,287.92,Regular,0.4797746738780035
13889.0,89,2,630.68,At Risk/Lost,0.46264474825686386
13890.0,20,3,730.2900000000001,Regular,0.2750320507670338
13891.0,20,1,398.4,Regular,0.667400728728071
13892.0,14,1,525.24,Regular,0.6617291339898038
13895.0,175,1,831.0,At Risk/Lost,0.6478670580768369
13896.0,64,1,388.55,Regular,0.6678391698411208
13897.0,115,1,482.67,At Risk/Lost,0.6636379204232136
13900.0,62,1,260.5,Regular,0.673512247163617
13901.0,42,3,1416.16,Regular,0.24846440777600146
13902.0,71,5,34095.26,Regular,9.504537160412016e-05
13905.0,171,1,312.65,At Risk/Lost,0.6712078222329192
13907.0,130,1,136.8,At Risk/Lost,0.6789448124347849
13911.0,1,7,787.24,Regular,0.015084330695280288
13916.0,114,1,364.5,At Risk/Lost,0.6689084558271932
13921.0,160,1,102.75,At Risk/Lost,0.6804318089564306
13929.0,55,3,716.22,Regular,0.2755951469586984
13931.0,61,4,2131.42,Regular,0.11406728642680987
13935.0,35,3,6116.92,Regular,0.1140778685113907
13939.0,38,2,293.13,Regular,0.47951383750816173
13941.0,57,5,2696.21,Regular,0.049139547887367414
13943.0,16,1,246.54,Regular,0.6741277037126873
13944.0,91,1,200.43,At Risk/Lost,0.6761562904910327
13946.0,73,2,760.95,Regular,0.45615517748464973
13948.0,87,2,262.31,At Risk/Lost,0.48105698494961663
13952.0,7,7,6577.13,Regular,0.004771566128594448
13953.0,7,3,2125.0,Regular,0.2228723065768792
13957.0,10,2,258.9,Regular,0.48122774529252244
13958.0,29,5,1942.7,Regular,0.056702894670139704
13963.0,3,2,404.17,Regular,0.47395755206440016
13965.0,107,2,786.01,At Risk/Lost,0.4549084174143875
13969.0,19,3,674.4,Regular,0.2772730371755757
13971.0,48,2,586.91,Regular,0.4648281627255866
13974.0,20,1,264.13,Regular,0.6733521127388203
13975.0,59,2,968.8,Regular,0.44583249644507195
13976.0,28,2,532.82,Regular,0.4675282325829987
13979.0,14,4,1302.1100000000001,Regular,0.13198730354087362
13980.0,15,2,260.55,Regular,0.48114511877009347
13982.0,8,3,1367.29,Regular,0.250299405869191
13983.0,2,5,2372.4,Regular,0.052264907351982956
13984.0,109,3,369.77,At Risk/Lost,0.28968326471836586
13985.0,106,1,224.35,At Risk/Lost,0.675104762197444
13988.0,64,1,310.2,Regular,0.6713162695606117
13989.0,2,1,361.68,Regular,0.6690337218279101
13993.0,31,4,1178.68,Regular,0.13484978485811774
13995.0,37,4,699.52,Regular,0.1464616757635363
13998.0,15,1,264.05,Regular,0.6733556423079525
13999.0,8,8,2721.26,Regular,0.004649177221439891
14000.0,35,2,882.7,Regular,0.4501034262774272
14003.0,171,1,209.41,At Risk/Lost,0.6757617355931185
14006.0,34,2,716.9,Regular,0.4583480319542335
14010.0,4,2,445.15,Regular,0.4719085253589751
14011.0,45,1,292.34,Regular,0.6721062761929922
14013.0,62,1,174.2,Regular,0.6773073249982177
14014.0,15,1,276.65999999999997,Regular,0.6727990517561853
14016.0,42,4,3881.22,Regular,0.08310819713629501
14017.0,9,1,229.75,Regular,0.6748671320984919
14018.0,83,1,367.15000000000003,At Risk/Lost,0.6687907195044267
14021.0,31,1,301.09000000000003,Regular,0.6717193563177639
14025.0,1,3,1601.26,Regular,0.24159618524292722
14026.0,63,1,386.53000000000003,Regular,0.6679290477516086
14030.0,34,7,3213.08,Regular,0.00932672819001817
14031.0,7,11,10295.18,Regular,9.285857076907837e-05
14032.0,121,3,922.98,At Risk/Lost,0.2673926643783827
14035.0,8,2,446.57,Regular,0.4718375409976381
14037.0,83,3,530.82,At Risk/Lost,0.28308136763153297
14038.0,112,1,704.5500000000001,At Risk/Lost,0.6536317115288867
14039.0,14,1,115.08000000000001,Regular,0.6798937675595806
14040.0,24,11,3754.9900000000002,Regular,0.00034471813573050023
14042.0,163,1,431.98,At Risk/Lost,0.6659038458159302
14043.0,167,1,164.31,At Risk/Lost,0.6777407651361644
14044.0,18,3,853.09,Regular,0.27014789548240103
14045.0,26,3,3018.48,Regular,0.19337470134102086
14047.0,14,2,970.4,Regular,0.44575320322808526
14049.0,2,2,2061.15,Regular,0.3925421304718621
14051.0,66,6,2980.02,Regular,0.021474265603345193
14055.0,16,2,795.3199999999999,Regular,0.4544453787394204
14057.0,44,2,782.42,Regular,0.4550869891886875
14060.0,1,3,312.2,Regular,0.2920652207949907
14061.0,162,2,553.4300000000001,At Risk/Lost,0.46649918765527704
14062.0,15,5,6533.780000000001,Regular,0.023373895254725312
14063.0,125,7,9471.5,At Risk/Lost,0.0026756559561858803
14064.0,14,4,967.13,Regular,0.13987762644734497
14068.0,41,3,1262.52,Regular,0.2542636867849438
14070.0,123,1,326.55,At Risk/Lost,0.6705922043832034
14072.0,105,1,390.85,At Risk/Lost,0.6677368187217494
14074.0,61,1,219.39999999999998,Regular,0.6753225106168395
14078.0,9,2,395.61,Regular,0.4743856707165114
14079.0,120,1,243.63,At Risk/Lost,0.6742559217975304
14080.0,67,3,694.65,Regular,0.27645978650756403
14081.0,36,7,3099.43,Regular,0.009539741326634914
14083.0,160,1,64.17,At Risk/Lost,0.6821122104212598
14085.0,62,7,2640.27,Regular,0.0104504982075316
14087.0,173,1,236.69,At Risk/Lost,0.6745616012122304
14091.0,92,2,9530.08,At Risk/Lost,0.1262161650267713
14092.0,2,5,1283.31,Regular,0.06420661171092462
14095.0,161,1,2.95,At Risk/Lost,0.6847690065238525
14097.0,84,1,132.0,At Risk/Lost,0.6791546539351841
14099.0,41,3,1023.59,Regular,0.263457851328321
14101.0,6,2,1166.44,Regular,0.43605989762838343
14105.0,48,2,2090.35,Regular,0.3911463355324863
14106.0,175,1,214.79999999999998,At Risk/Lost,0.6755247947356493
14107.0,17,2,962.62,Regular,0.4461387923509265
14108.0,169,2,447.05,At Risk/Lost,0.4718135465413457
14110.0,1,12,3988.3,Regular,0.00014790425063715545
14112.0,1,3,1684.82,Regular,0.23853835925053105
14113.0,99,5,1421.19,At Risk/Lost,0.06256473232018274
14114.0,45,1,313.75,Regular,0.6711591256587932
14115.0,105,1,117.80000000000001,At Risk/Lost,0.6797750110170617
14119.0,156,1,66.48,At Risk/Lost,0.6820117282236429
14122.0,167,2,131.58999999999997,At Risk/Lost,0.487605758072315
14123.0,171,1,436.18,At Risk/Lost,0.6657163878918377
14129.0,17,1,409.91999999999996,Regular,0.6668875848883352
14130.0,166,1,358.32,At Risk/Lost,0.6691829436621329
14131.0,87,1,187.87,At Risk/Lost,0.6767077201219058
14133.0,172,1,305.5,At Risk/Lost,0.6715242602528689
14134.0,9,8,4943.5,Regular,0.002982026436398864
14135.0,83,3,1942.28,At Risk/Lost,0.2292848467780758
14136.0,83,3,909.23,At Risk/Lost,0.2679333100403313
14137.0,134,1,332.7,At Risk/Lost,0.6703196396432131
14142.0,84,1,359.53000000000003,At Risk/Lost,0.6691292099565863
14145.0,49,1,1383.6,Regular,0.62218440965013
14146.0,72,4,1433.61,Regular,0.12899452640808345
14147.0,9,3,1372.6,Regular,0.2500995865407571
14151.0,111,2,679.45,At Risk/Lost,0.4602136048279233
14152.0,97,1,301.31,At Risk/Lost,0.6717096250383098
14154.0,134,1,530.34,At Risk/Lost,0.661500101189669
14156.0,6,47,104797.6,VIP/Whale,1.7157568327718811e-25
14157.0,84,1,152.85,At Risk/Lost,0.6782426300445704
14159.0,69,4,1162.58,Regular,0.13522700124947717
14160.0,48,7,8421.47,Regular,0.003300895271151801
14161.0,74,2,957.1,Regular,0.44641241163582984
14166.0,64,1,111.95,Regular,0.6800303960586187
14167.0,62,2,324.3,Regular,0.47795356330293376
14168.0,3,1,302.95,Regular,0.6716370781262733
14171.0,168,1,135.0,At Risk/Lost,0.679023511475826
14172.0,43,3,402.72,Regular,0.2883251487948866
14173.0,79,2,135.16,At Risk/Lost,0.48742684245869783
14175.0,22,2,1772.27,Regular,0.40644233579270206
14177.0,18,6,728.55,Regular,0.033324569914106164
14181.0,1,1,216.1,Regular,0.6754676341234317
14182.0,34,1,157.3,Regular,0.678047801087548
14186.0,1,3,984.09,Regular,0.26499823576421877
14190.0,104,1,79.9,At Risk/Lost,0.6814276394324034
14191.0,167,1,15.9,At Risk/Lost,0.6842080078177242
14194.0,29,6,3216.32,Regular,0.020500521030896127
14195.0,20,3,1215.4,Regular,0.2560600427344076
14198.0,99,2,282.89,At Risk/Lost,0.48002650909015093
14200.0,56,1,379.2,Regular,0.6682550861336108
14201.0,9,2,283.95,Regular,0.47997343760059313
14202.0,63,1,241.20000000000002,Regular,0.6743629705252612
14204.0,175,1,371.27000000000004,At Risk/Lost,0.6686076308868569
14205.0,21,2,564.1999999999999,Regular,0.4659615608498806
14207.0,126,1,157.8,At Risk/Lost,0.6780259063219501
14209.0,34,3,858.15,Regular,0.26994781880895474
14210.0,8,4,1850.6200000000001,Regular,0.11988426213781588
14211.0,29,3,813.46,Regular,0.2717181257023278
14215.0,126,2,1259.11,At Risk/Lost,0.43149426722230666
14220.0,5,2,882.5999999999999,Regular,0.45010839110991835
14221.0,17,2,1112.8500000000001,Regular,0.43870515626269524
14225.0,8,2,1247.46,Regular,0.4320676121451814
14227.0,108,1,438.03,At Risk/Lost,0.6656338005288737
14233.0,28,2,1037.2,Regular,0.4424452230185441
14235.0,8,2,1067.66,Regular,0.4409384989136951
14237.0,29,1,310.14,Regular,0.6713189251845086
14238.0,101,2,287.38,At Risk/Lost,0.4798017093747724
14239.0,17,7,1150.41,Regular,0.01403940942359208
14241.0,134,1,120.0,At Risk/Lost,0.6796789408871812
14244.0,99,1,366.41999999999996,At Risk/Lost,0.6688231546382185
14249.0,4,7,3174.801,Regular,0.009397942681194716
14253.0,61,1,205.35000000000002,Regular,0.6759401510781109
14256.0,133,1,953.5,At Risk/Lost,0.6422410752553945
14257.0,86,1,1189.34,At Risk/Lost,0.631299809076041
14258.0,6,8,10585.16,Regular,0.0009636383883588389
14264.0,11,2,666.84,Regular,0.46084202596499757
14265.0,50,1,252.51999999999998,Regular,0.673864135942485
14272.0,1,2,482.85,Regular,0.47002433471017885
14274.0,125,1,256.6,At Risk/Lost,0.6736842473285143
14275.0,28,2,259.2,Regular,0.4812127222119429
14276.0,99,1,307.89,At Risk/Lost,0.6714185031741282
14277.0,17,3,739.39,Regular,0.2746682396949442
14279.0,119,1,110.5,At Risk/Lost,0.6800936799448254
14282.0,27,2,1475.9,Regular,0.42086018853385393
14283.0,8,1,233.05,Regular,0.6747218693747286
14284.0,92,1,704.4,At Risk/Lost,0.6536385234768614
14285.0,97,2,427.84999999999997,At Risk/Lost,0.4727734252028367
14286.0,78,3,2613.02,Regular,0.20637797855549822
14290.0,80,2,1385.1100000000001,At Risk/Lost,0.42530531866662596
14291.0,7,4,2059.82,Regular,0.11552674622173648
14292.0,27,2,1101.03,Regular,0.43928907850433174
14293.0,125,3,1259.35,At Risk/Lost,0.2543842757530327
14295.0,169,2,598.85,At Risk/Lost,0.4642324127218677
14296.0,12,1,168.25,Regular,0.6775681268866828
14298.0,16,15,17912.73,Champions,8.227719069203188e-07
14299.0,5,10,5009.6900000000005,Regular,0.0005960672294180424
14301.0,11,2,928.62,Regular,0.4478246409291429
14302.0,101,2,471.25,At Risk/Lost,0.4706039971909314
14304.0,9,1,671.97,Regular,0.6551097841918723
14306.0,115,1,302.08,At Risk/Lost,0.67167556439886
14307.0,65,3,1036.76,Regular,0.2629455401840699
14311.0,6,1,206.19,Regular,0.6759032417225233
14315.0,2,2,716.69,Regular,0.4583584899048372
14316.0,20,2,749.6999999999999,Regular,0.45671505593306877
14320.0,100,2,562.21,At Risk/Lost,0.4660608935895951
14322.0,76,2,153.60000000000002,At Risk/Lost,0.486502748015308
14324.0,131,1,361.81,At Risk/Lost,0.6690279476806676
14325.0,8,1,245.48000000000002,Regular,0.6741744116010726
14327.0,68,3,945.32,Regular,0.2665157411531361
14329.0,17,4,2236.63,Regular,0.11195189467054122
14330.0,62,1,200.63,Regular,0.6761475058007128
14334.0,7,1,476.89,Regular,0.6638966788232858
14341.0,64,5,1241.61,Regular,0.0647110291307669
14343.0,72,2,725.69,Regular,0.45791032504857926
14344.0,16,4,1076.1200000000001,Regular,0.1372679723062305
14347.0,175,1,82.6,At Risk/Lost,0.6813100562794975
14355.0,65,1,301.14,Regular,0.6717171446762931
14361.0,17,1,214.70999999999998,Regular,0.6755287518151567
14365.0,120,1,324.5,At Risk/Lost,0.6706830338148979
14369.0,80,2,469.13,At Risk/Lost,0.47070994412319095
14370.0,21,4,857.5,Regular,0.14254438767733055
14372.0,37,1,590.35,Regular,0.6587994855688497
14376.0,121,1,215.46,At Risk/Lost,0.6754957753863398
14378.0,60,1,131.25,Regular,0.6791874351327872
14380.0,120,1,48.96,At Risk/Lost,0.6827734032650526
14388.0,35,3,1158.07,Regular,0.2582568284840484
14389.0,28,1,228.4,Regular,0.6749265480677519
14391.0,15,1,135.6,Regular,0.678997279592364
14394.0,3,1,93.8,Regular,0.6808220574606748
14395.0,16,4,1837.52,Regular,0.12016179719524328
14396.0,87,4,1180.94,At Risk/Lost,0.13479690513679785
14399.0,1,4,1134.03,Regular,0.13589810472382832
14400.0,70,1,656.25,Regular,0.6558218917758537
14401.0,30,5,1692.83,Regular,0.059444115423177776
14402.0,91,1,285.6,At Risk/Lost,0.6724041557343886
14403.0,28,2,404.7,Regular,0.4739310459701599
14404.0,17,6,1114.29,Regular,0.030920007425253623
14408.0,68,2,730.44,Regular,0.45767382100779236
14409.0,5,1,600.05,Regular,0.6583619840466035
14413.0,120,2,465.5,At Risk/Lost,0.4708913593806044
14415.0,38,3,1801.76,Regular,0.23430383191351004
14420.0,130,1,400.8,At Risk/Lost,0.6672938564572473
14421.0,122,2,1021.5,At Risk/Lost,0.44322224964957685
14422.0,2,6,2430.5,Regular,0.023916881296758976
14423.0,133,1,244.79999999999998,At Risk/Lost,0.6742043733306861
14425.0,161,2,422.29,At Risk/Lost,0.4730514279687268
14426.0,16,2,1478.75,Regular,0.4207208544716759
14427.0,70,1,595.1,Regular,0.6585852788669557
14430.0,45,1,635.5,Regular,0.6567607842998028
14431.0,126,1,537.25,At Risk/Lost,0.6611896634605685
14437.0,22,1,365.48,Regular,0.6688649180649622
14439.0,6,3,6001.74,Regular,0.11643375877441076
14440.0,36,4,2093.75,Regular,0.11483312030018375
14441.0,47,3,887.49,Regular,0.26878953280601203
14442.0,7,2,1621.55,Regular,0.41375609332719804
14450.0,49,1,196.07999999999998,Regular,0.6763473267791847
14451.0,32,4,934.2,Regular,0.14067423285944097
14454.0,109,2,323.9,At Risk/Lost,0.4779735834116721
14459.0,89,1,3537.821,At Risk/Lost,0.5166722092785088
14460.0,25,3,389.04,Regular,0.28888854398689506
14461.0,21,3,1319.6100000000001,Regular,0.25209840042089404
14464.0,6,2,111.0,Regular,0.48863771568880054
14465.0,30,5,1853.46,Regular,0.0576679949818999
14466.0,88,4,892.3,At Risk/Lost,0.1416933128034908
14467.0,26,3,377.89,Regular,0.28934822717792485
14468.0,172,1,204.24,At Risk/Lost,0.6759889207986529
14469.0,58,2,1141.47,Regular,0.4372919997459953
14471.0,29,2,400.95,Regular,0.47411859223902963
14472.0,128,1,291.38,At Risk/Lost,0.67214871261177
14474.0,18,1,730.42,Regular,0.6524559374037291
14477.0,142,1,165.0,At Risk/Lost,0.6777105350359085
14478.0,121,2,578.68,At Risk/Lost,0.46523885966967593
14479.0,171,1,355.13,At Risk/Lost,0.6693245840946253
14480.0,156,1,303.85,At Risk/Lost,0.6715972623145834
14481.0,51,2,893.4,Regular,0.44957224682262836
14483.0,175,1,120.0,At Risk/Lost,0.6796789408871812
14484.0,76,2,528.6800000000001,Regular,0.4677349739045223
14489.0,51,1,450.85,Regular,0.6650612136688948
14492.0,57,1,214.11,Regular,0.6755551317042867
14493.0,31,2,859.45,Regular,0.4512580152614867
14494.0,169,1,114.3,At Risk/Lost,0.679927818444377
14495.0,98,1,51.0,At Risk/Lost,0.6826847653229142
14496.0,17,2,1031.74,Regular,0.4427154183624265
14497.0,112,1,221.69,At Risk/Lost,0.6752217838972047
14505.0,4,7,2870.53,Regular,0.009983497256523277
14506.0,38,1,391.5,Regular,0.6677078905338296
14507.0,88,2,407.9,At Risk/Lost,0.4737710123015366
14512.0,17,3,426.35,Regular,0.28735351555382127
14513.0,6,1,271.46000000000004,Regular,0.6730286326755698
14514.0,49,3,1621.28,Regular,0.24086113932709202
14519.0,122,2,206.09,At Risk/Lost,0.48387281249056013
14522.0,34,4,784.08,Regular,0.1443539411581227
14525.0,5,5,1756.29,Regular,0.05873638184423032
14527.0,2,38,14936.25,Champions,1.541571191150743e-14
14530.0,16,4,823.17,Regular,0.1433881401079712
14532.0,39,4,1785.1200000000001,Regular,0.12127749020167347
14533.0,16,2,789.7099999999999,Regular,0.454724386217027
14534.0,72,1,371.7,Regular,0.6685885191816806
14535.0,19,3,1975.28,Regular,0.22811719086378912
14537.0,61,1,285.84000000000003,Regular,0.6723935511304743
14538.0,121,1,452.6,At Risk/Lost,0.664983014685917
14540.0,114,4,1143.91,At Risk/Lost,0.1356655459528317
14541.0,33,4,634.58,Regular,0.1480976206045493
14543.0,27,8,4024.15,Regular,0.0035837596936958804
14545.0,112,1,349.25,At Risk/Lost,0.6695855838306957
14546.0,109,2,1032.64,At Risk/Lost,0.4426708783303939
14548.0,9,6,1648.29,Regular,0.027866737048870223
14549.0,32,2,510.31,Regular,0.4686524587727715
14551.0,120,1,148.85,At Risk/Lost,0.678417704297379
14552.0,30,1,173.72,Regular,0.6773283685738773
14555.0,9,2,750.04,Regular,0.45669813355216493
14556.0,34,3,835.34,Regular,0.27085048351855306
14558.0,93,3,655.5,At Risk/Lost,0.27803340001601173
14560.0,3,13,2855.13,Regular,8.346053843362846e-05
